source_id,source_url,handle,title,title_normalized,brand_slug,brand_name,category,sku,short_description,description,image_main,image_gallery,source_price_ref_cents,in_stock,units_per_case,cases_per_pallet,case_order_step,minimum_cases,net_weight_g,storage_type,country_of_origin,needs_manual,last_import
258,https://mondialfood.fr/produit/frites-belges-belviva-750-g/,frites-belges-belviva-750-g,Frites Belges Belviva 750 G,frites belges belviva 750 g,findus,Findus,Légumes &amp; Accompagnements,,"Avec les Frites Belges Belviva, vous retrouvez la vraie saveur des frites, croustillantes à l’extérieur et moelleuses à l’intérieur. Préparées avec soin, elles sont prêtes à accompagner vos plats ou à être savourées seules, pour un moment de plaisir simple. Leur qualité parle d’elle-même : des…","Les frites Belges Belviva : un goût authentique <p>Avec les frites Belges de la marque Belviva, vous redécouvrez le goût authentique des frites. Croustillantes à l’extérieur et moelleuses à l’intérieur, elles sont préparées avec soin pour vous offrir une texture parfaite et un goût savoureux à chaque bouchée. Prêtes en un clin d&rsquo;œil, elles sont idéales pour un repas simple, rapide et délicieux. Belviva met à l’honneur l’authenticité des frites belges, pour que chaque repas soit un vrai moment de plaisir, sans compromis sur la qualité.</p>
La simplicité des frites <p>Préparées avec des pommes de terre de qualité et un savoir-faire, elles offrent une texture idéale : croustillantes à l’extérieur et moelleuses à l’intérieur. Faciles à cuisiner, elles s&rsquo;adaptent à toutes les envies, que ce soit en accompagnement ou comme en-cas. Avec ces frites généreuses, vous apportez la tradition belge directement dans votre assiette. Belviva vous garantit une qualité irréprochable, pour des repas qui allient simplicité et saveur, tout en faisant la part belle aux ingrédients naturels et délicieux.</p>",https://mondialfood.fr/wp-content/uploads/2024/11/36.png,,100,1,,,,,,,,1,2026-07-20T09:57:58.572Z
257,https://mondialfood.fr/produit/epinards-haches-a-la-creme-findus-500-g/,epinards-haches-a-la-creme-findus-500-g,Épinards Hachés à la Crème Findus 500 G,épinards hachés à la crème findus 500 g,findus,Findus,Légumes &amp; Accompagnements,,"Savourez la douceur des Épinards Hachés à la Crème Findus, disponibles en 2 barquettes encore plus généreuses pour un plaisir partagé. Leur crème onctueuse et leur saveur délicate apportent une touche de douceur à vos repas. Faciles à préparer, ces épinards sont parfaits pour accompagner vos plats…","Les Épinards Hachés à la Crème Findus : un délice crémeux et généreux
<p>Les épinards hachés à la crème de la marque Findus sont un vrai régal ! Grâce à leurs deux barquettes encore plus généreuses, vous pouvez partager ce moment de gourmandise avec toute la famille. La crème onctueuse qui enrobe chaque feuille d&rsquo;épinard apporte une touche de douceur et de finesse, rendant chaque bouchée un véritable plaisir. Faciles à préparer, ces épinards sont parfaits pour accompagner vos plats de viande, de poisson ou même vos gratins. Avec Findus, vous avez la garantie d&rsquo;un repas savoureux, équilibré et plein de bien-être.</p>
Un équilibre parfait entre saveur et nutrition
<p>Les épinards à la crème sont une excellente façon d&rsquo;intégrer des légumes de qualité à votre alimentation, tout en vous régalant. Leur préparation simple et rapide vous permet de profiter de tous les bienfaits des épinards, riches en vitamines et minéraux. La crème vient sublimer leur goût naturel et vous offre un plat équilibré, qui saura satisfaire toute la famille. Que ce soit pour un dîner rapide ou un repas plus élaboré, ces épinards sont l’accompagnement idéal, alliant plaisir gustatif et valeur nutritionnelle. Avec Findus, manger sain devient un vrai plaisir.</p>",https://mondialfood.fr/wp-content/uploads/2024/11/Epinards-Haches-a-la-Creme-Findus-500-G-1.jpeg,,100,1,,,,,,,,1,2026-07-20T09:57:58.572Z
256,https://mondialfood.fr/produit/legumes-du-soleil-findus-400-g/,legumes-du-soleil-findus-400-g,Légumes du Soleil Findus 400 G,légumes du soleil findus 400 g,findus,Findus,Légumes &amp; Accompagnements,,"Découvrez le plaisir gourmand des légumes du soleil avec Findus ! Sublimés par une sauce tomate savoureuse, les courgettes, poivrons, aubergines et pois chiches s’associent pour créer un mélange ensoleillé, riche en saveurs et en couleurs. Retrouvez le goût des légumes gorgés de soleil ! Que ce…","Découvrez les légumes du soleil <p>Savourez les légumes du soleil de la marque Findus, sublimés par une sauce tomate riche et parfumée. Composés de courgettes, poivrons, aubergines et pois chiches, ces légumes gorgés de soleil sont aussi beaux que bons, apportant une touche de couleurs et de saveurs irrésistibles à votre assiette. Idéal pour un repas équilibré, ce mélange allie plaisir gustatif et bienfaits nutritionnels.</p>
Des légumes, des bienfaits, et une touche de gourmandise
<p>Grâce à leur préparation simple et rapide, profitez de moments de partage autour d’une cuisine saine et savoureuse. Leur sauce tomate légèrement relevée met en valeur chaque ingrédient. Faites le choix de la qualité, sans compromis sur le plaisir, avec Findus : des légumes cuisinés avec amour, pour des repas bons pour vous et délicieux à chaque bouchée !</p>",https://mondialfood.fr/wp-content/uploads/2024/11/Legumes-du-Soleil-Findus-400-G.webp,,100,1,,,,,,,,1,2026-07-20T09:57:58.572Z
255,https://mondialfood.fr/produit/wok-thais-style-325-g-findus/,wok-thais-style-325-g-findus,Wok Thaïs Style 325 G Findus,wok thaïs style 325 g findus,findus,Findus,Légumes &amp; Accompagnements,,"Envie de recréer un délicieux Wok Thaï Style sans aller au restaurant ? Le Wok Thaï Style Findus 325 g vous permet de préparer facilement un plat savoureux à la maison. Avec ses pousses de bambou croquantes et ses mini maïs tendres, ce mélange ajoute fraîcheur et texture à vos recettes. En…","Wok Thaï : un voyage de saveurs à la maison
<p>Le wok thaï de Findus invite à un voyage culinaire à chaque repas. Composé de pousses de bambou croquantes et de mini maïs savoureux, ce mélange vous permet de recréer facilement un plat thaïlandais chez vous, sans avoir besoin de vous rendre au restaurant. Grâce à sa simplicité de préparation, vous pouvez savourer des saveurs fraîches et exotiques en quelques minutes seulement. Que vous choisissiez de l’associer à du riz, des nouilles ou même de la viande, ce mélange apporte la touche parfaite pour un repas rapide et délicieux, inspiré des meilleures recettes asiatiques.</p>
Un plat réconfortant en quelques minutes
<p>Rien de plus facile que de préparer un délicieux plat inspiré de la thaïlande avec le wok thaï Style. En quelques minutes à la poêle, vous obtenez une combinaison parfaite de pousses de bambou croquantes et de mini maïs tendres, qui ajoutent fraîcheur et texture à vos plats. Ce mélange est idéal pour accompagner vos nouilles sautées, du riz ou même pour agrémenter vos viandes grillées. Un repas savoureux et équilibré, prêt en un clin d&rsquo;œil, pour ceux qui recherchent une touche asiatique sans perdre de temps en cuisine.</p>",https://mondialfood.fr/wp-content/uploads/2024/11/Wok-Thais-Style-325-G-Findus.png,,100,1,,,,,,,,1,2026-07-20T09:57:58.572Z
254,https://mondialfood.fr/produit/wok-classic-findus-325-g/,wok-classic-findus-325-g,Wok Classic Findus 325 G,wok classic findus 325 g,findus,Findus,Légumes &amp; Accompagnements,,"Découvrez le Wok Classic Findus, un mélange coloré et équilibré de légumes savoureux. Ce sachet surgelé de 325 g associe des ingrédients tels que les mini maïs, les châtaignes d&rsquo;eau, les brocolis et les carottes. Ajoutez une sauce maison et des morceaux de poulet pour profiter d’un délicieux…","Wok Classic Findus : un mélange de légumes savoureux
<p>Le wok classic de la marque Findus combine des légumes soigneusement sélectionnés pour offrir une solution rapide et équilibrée à vos repas. Composé de mini maïs, de châtaignes d&rsquo;eau, de brocolis et de carottes, ce mélange surgelé de 325 g conserve toute sa fraîcheur et ses qualités nutritionnelles. Idéal pour les amateurs de cuisine simple et saine, il s’adapte à toutes vos envies : sauté au wok, accompagné de nouilles ou simplement agrémenté de votre sauce favorite. Préparer un plat gourmand n’a jamais été aussi facile, tout en apportant saveurs et couleurs à vos assiettes.</p>
Une préparation rapide pour des repas équilibrés
<p>Le wok classic est conçu pour simplifier vos repas du quotidien. Grâce à ses légumes pré-découpés et surgelés, il ne nécessite aucune préparation supplémentaire, vous faisant gagner du temps en cuisine. Que vous souhaitiez ajouter des morceaux de poulet, des crevettes ou le servir tel quel, ce mélange est une base parfaite pour des plats savoureux et équilibrés. Ajoutez-y une sauce maison ou épicée pour rehausser les saveurs, et savourez un repas complet en quelques minutes. Le format de 325 g est idéal pour partager un moment en famille ou entre amis.</p>",https://mondialfood.fr/wp-content/uploads/2024/11/Wok-Classic-Findus-325-G.png,,100,1,,,,,,,,1,2026-07-20T09:57:58.572Z
253,https://mondialfood.fr/produit/champignons-coupes-en-lamelles-findus/,champignons-coupes-en-lamelles-findus,Champignons coupés en lamelles Findus,champignons coupés en lamelles findus,findus,Findus,Légumes &amp; Accompagnements,,"Ajoutez une touche de saveur et de gourmandise à vos plats avec les Champignons en coupé en lamelles de la marque Findus ! Cueillis à leur apogée et soigneusement surgelés, ces champignons conservent toute leur fraîcheur et leur goût. Idéals pour enrichir vos sauces, garnir vos pizzas ou…","Champignons en lamelles Findus : un incontournable en cuisine
<p>Les champignons en lamelles de la marque Findus sont soigneusement cueillis à leur maturité parfaite et immédiatement surgelés pour conserver leur fraîcheur et leur goût naturel. Ils apportent une texture fondante et une saveur savoureuse qui enrichissent vos plats. Idéals pour accompagner viandes, pâtes, ou dans une sauce, ils s’intègrent facilement à toutes vos recettes. Faciles à cuisiner, ils vous permettent de créer des repas savoureux en un rien de temps, tout en ajoutant une touche gourmande à vos menus.</p>
Des champignons prêts à l’emploi pour des recettes variées
<p>Avec leur format de 400 g, ces champignons en lamelles sont parfaits pour simplifier votre quotidien en cuisine. Vous pouvez les intégrer facilement dans vos plats, qu’il s’agisse d’un risotto crémeux, d’une omelette gourmande ou d’un accompagnement léger. Leur préparation rapide et leur texture idéale vous permettent de gagner du temps tout en préservant la qualité de vos repas. </p>",https://mondialfood.fr/wp-content/uploads/2024/11/Champignons-coupes-en-lamelles-Findus.jpg,,100,1,,,,,,,,1,2026-07-20T09:57:58.572Z
252,https://mondialfood.fr/produit/brocolis-en-fleurettes-findus-400-g/,brocolis-en-fleurettes-findus-400-g,Brocolis en Fleurettes Findus 400 G,brocolis en fleurettes findus 400 g,findus,Findus,Légumes &amp; Accompagnements,,"Découvrez la simplicité et la fraîcheur des Brocolis en Fleurettes Findus ! Cueillis à parfaite maturité et surgelés rapidement, ces brocolis conservent leur texture croquante et leur saveur douce. Parfaits pour composer un accompagnement équilibré ou enrichir une recette, ils s&rsquo;intègrent…","Brocolis en Fleurettes Findus : qualité et fraîcheur en un sachet
<p>Les brocolis en fleurettes sont cueillis à maturité et rapidement surgelés pour préserver toute leur fraîcheur. Ces fleurettes délicates sont idéales pour accompagner vos plats. Grâce à leur format pratique de 400 g, vous pouvez ajuster facilement les portions selon vos besoins. Que vous les cuisiniez à la vapeur, à la poêle ou dans un gratin, les brocolis en fleurettes vous offrent une texture croquante et une saveur délicieuse, tout en vous permettant de gagner du temps en cuisine.</p>
Un sachet pratique pour une cuisine rapide et savoureuse
<p>Avec les brocolis de la marque Findus, vous profitez d’une solution simple et rapide pour des repas sains et équilibrés. Leur conditionnement en sachet de 400 g est idéal pour les repas en famille ou les grandes tablées. Faciles à préparer, ils se cuisinent en quelques minutes et se marient parfaitement avec de nombreux plats, de l’entrée au plat principal. Que vous soyez pressé ou que vous souhaitiez concocter un repas plus élaboré, les brocolis sont l’ingrédient parfait pour ajouter une touche de légèreté et de fraîcheur à vos menus.</p>",https://mondialfood.fr/wp-content/uploads/2024/11/Brocolis-en-Fleurettes-Findus-400-G.png,,100,1,,,,,,,,1,2026-07-20T09:57:58.572Z
251,https://mondialfood.fr/produit/petits-pois-fins-findus-400-g/,petits-pois-fins-findus-400-g,Petits Pois Fins Findus 400 G,petits pois fins findus 400 g,findus,Findus,Produits de la Mer,,"Petits Pois Fins Findus : douceur et fraîcheur surgelée Les petits pois fins sont cueillis à leur apogée et immédiatement surgelés pour préserver leur tendreté et leur saveur délicatement sucrée. Ces petits pois se préparent en un rien de temps à la vapeur, à la casserole ou en poêlée, pour…","Petits Pois Fins Findus : douceur et fraîcheur surgelée
<p>Les petits pois fins sont cueillis à leur apogée et immédiatement surgelés pour préserver leur tendreté et leur saveur délicatement sucrée. Ces petits pois se préparent en un rien de temps à la vapeur, à la casserole ou en poêlée, pour s’adapter à toutes vos envies culinaires. Que ce soit en accompagnement ou comme ingrédient principal, ces petits pois apportent une note gourmande et naturelle à vos préparations. Conditionnés en sachet pratique, ils s’adaptent aussi bien aux repas rapides de la semaine qu’aux dîners plus élaborés. </p>
Un format pratique pour une cuisine facile et gourmande
<p>Grâce à leur format en sachet surgelé, les petits pois fins de la marque Findus s&rsquo;intègrent parfaitement à vos préparations, tout en facilitant la gestion des portions. Que vous souhaitiez concocter une soupe, une jardinière de légumes ou un accompagnement léger, ces petits pois s’adaptent à tous vos besoins. Leur préparation rapide vous permet de gagner du temps en cuisine sans renoncer à la qualité ni au goût. Toujours prêts à l’emploi, ils ajoutent une touche de douceur et de gourmandise à vos repas, pour le plus grand plaisir des petits comme des grands.</p>",https://mondialfood.fr/wp-content/uploads/2025/01/61.png,,100,1,,,,,,,,1,2026-07-20T09:57:58.572Z
250,https://mondialfood.fr/produit/haricots-verts-extra-fins-400-g/,haricots-verts-extra-fins-400-g,Haricots Verts Extra Fins Findus 400 G,haricots verts extra fins findus 400 g,findus,Findus,Légumes &amp; Accompagnements,,"Ajoutez une touche de fraîcheur à vos repas avec les Haricots Verts Extra Fins Findus ! Surgelés immédiatement après récolte, ces haricots verts conservent leur croquant et leur goût délicat pour sublimer toutes vos recettes. Prêts en quelques minutes, ils s’intègrent parfaitement à vos plats, que…","Haricots Verts Extra Fins Findus : la fraîcheur surgelée <p>Les haricots verts extra fins de la marque Findus sont cueillis à maturité et surgelés immédiatement après récolte pour préserver leur croquant et leur goût délicat. Pratiques et rapides à préparer, ils se cuisinent en quelques minutes, à la vapeur, à l’eau ou à la poêle. Que ce soit pour accompagner une viande, un poisson ou agrémenter une salade, ces haricots verts sont l’allié parfait de vos repas équilibrés. Grâce à leur format en sachet, vous pouvez ajuster vos portions selon vos besoins et profiter d’une fraîcheur constante, plat après plat. Avec Findus, savourez des légumes simples et délicieux.</p>
Un sachet pratique pour des repas équilibrés et savoureux
<p>Le format en sachet des haricots verts extra fins est conçu pour vous simplifier la vie en cuisine. Idéal pour les repas du quotidien ou les grandes tablées, il permet de doser facilement la quantité nécessaire. Ces haricots verts conservent leur texture croquante et leur saveur naturelle grâce à une surgélation rapide qui préserve leurs qualités. </p>",https://mondialfood.fr/wp-content/uploads/2024/11/37.png,,100,1,,,,,,,,1,2026-07-20T09:57:58.572Z
249,https://mondialfood.fr/produit/poisson-grille-citron-romarin-250-g/,poisson-grille-citron-romarin-250-g,Poisson Grillé Citron Romarin Findus 250 G,poisson grillé citron romarin findus 250 g,findus,Findus,Produits de la Mer,,"Envie d&rsquo;un repas savoureux et plein de fraîcheur ? Découvrez le Poisson Grillé Citron Romarin en 250 g, une recette qui allie la douceur du poisson grillé à la vivacité du citron et la fraîcheur du romarin. Chaque bouchée révèle une texture fondante, relevée par des arômes subtils qui…","Poisson grillé citron romarin : un mariage de saveurs méditerranéennes <p>Le poisson grillé Citron Romarin est une véritable invitation au voyage culinaire. Le poisson, délicatement grillé, se marie parfaitement avec les arômes frais du citron et du romarin, créant un équilibre parfait entre douceur et vivacité. Chaque bouchée est un régal de saveurs méditerranéennes, alliant la tendreté du poisson à la fraîcheur d&rsquo;agrumes et d&rsquo;herbes. Facile à préparer, il suffit de cuire le poisson au four ou à la poêle pour savourer un plat léger et raffiné, idéal pour un dîner simple et gourmand.</p>
Un repas rapide et raffiné, prêt à cuire
<p>Avec le poisson grillé Citron Romarin, profitez d&rsquo;un plat délicieux en un clin d&rsquo;œil. Ce mets prêt à cuire est la solution parfaite pour un repas rapide sans compromettre la qualité. Il suffit de le faire réchauffer au four ou à la poêle et en quelques minutes, vous obtenez un plat équilibré, savoureux et raffiné. La combinaison du citron et du romarin donne au poisson un goût unique et parfumé. Une façon simple et rapide de savourer des saveurs méditerranéennes à la maison.</p>",https://mondialfood.fr/wp-content/uploads/2024/11/Poisson-Grille-Citron-Romarin-Findus-250-G.jpeg,,100,1,,,,,,,,1,2026-07-20T09:57:58.572Z
