source_id,source_url,handle,title,title_normalized,brand_slug,brand_name,category,sku,short_description,description,image_main,image_gallery,source_price_ref_cents,in_stock,units_per_case,cases_per_pallet,case_order_step,minimum_cases,net_weight_g,storage_type,country_of_origin,needs_manual,last_import
225,https://mondialfood.fr/produit/pizza-pockets-3-fromages/,pizza-pockets-3-fromages,Pizza Pockets 3 fromages,pizza pockets 3 fromages,la-nina-del-sur,La nina del sur,Pizzas &amp; Mini Pizzas,,"Craquez pour les Pizza Pockets 3 Fromages, des bouchées délicieuses et pratiques pour satisfaire toutes vos envies de fromage. Chaque pocket renferme un mélange savoureux de fromages fondants, parfaitement assaisonnés et enveloppés dans une pâte légère et dorée. Ces petites pizzas individuelles…","Pizza pockets 3 fromages : le snack pratique <p>Les Pizza Pockets 3 Fromages sont la solution idéale pour un repas rapide et savoureux. Leur format pratique permet de les déguster en toute simplicité, que ce soit pour une pause déjeuner, un apéritif ou même un dîner léger. En seulement quelques minutes de cuisson, ces petites pizzas sont prêtes à être savourées. Grâce à leur pâte légère et dorée, chaque bouchée est un véritable moment de plaisir, avec un mélange de fromages fondants ! Idéales pour combler vos petites faims, elles s&rsquo;adaptent parfaitement à tous les moments de la journée.</p>
La simplicité d&rsquo;un repas délicieux et rapide
<p>Prêtes en un clin d&rsquo;œil, les Pizza Pockets 3 Fromages sont une option idéale pour ceux qui recherchent un repas rapide sans compromis sur le goût. Leur format individuel les rend parfaites pour une dégustation pratique et sans prise de tête. Le fromage fondant et la pâte dorée créent un équilibre parfait de saveurs dans chaque bouchée. Que ce soit pour un en-cas, un déjeuner sur le pouce ou un repas entre amis, ces pizza pockets apportent une touche gourmande et pratique à votre quotidien. Un choix délicieux qui combine rapidité et plaisir à chaque bouchée.</p>",https://mondialfood.fr/wp-content/uploads/2025/01/55.png,,100,1,,,,,,,,1,2026-07-20T09:57:58.572Z
224,https://mondialfood.fr/produit/pizzas-extra-large-gran-casa-pizza-margarita/,pizzas-extra-large-gran-casa-pizza-margarita,Pizzas Extra Large Margarita,pizzas extra large margarita,la-nina-del-sur,La nina del sur,Pizzas &amp; Mini Pizzas,,"Succombez à la Gran Casa Pizza Margarita, une pizza extra large qui séduit par sa simplicité. Sa base de tomates savoureuses et sa mozzarella fondante présentent un parfait équilibre de saveurs. La pâte, légère et dorée, met en valeur cette combinaison classique pour une pizza savoureuse à chaque…","Une pizza extra large Margarita pour tous les gourmands
<p>Découvrez la Gran Casa pizza Margarita, une pizza extra large parfaite pour les gourmands. Sa base généreuse de tomates savoureuses et sa mozzarella fondante créent un équilibre parfait de saveurs. Que ce soit pour un repas en famille ou entre amis, cette pizza extra large est parfaite pour un moment de convivialité. Un véritable régal pour ceux qui aiment les pizzas simples et savoureuses, à partager sans modération.</p>
La pizza qui plaît à tout le monde
<p>La Gran Casa Pizza Margarita se distingue par la simplicité de ses ingrédients, ce qui en fait le choix idéal lorsque l&rsquo;on ne sait pas quoi choisir. Sa base de tomates savoureuses, accompagnée de mozzarella fondante, offre une combinaison classique qui plaît à tous les palais. Que ce soit pour un repas entre amis, en famille ou même pour une soirée improvisée, cette pizza extra large s’adapte à toutes les occasions. Avec ses saveurs simples et authentiques, elle est la valeur sûre qui satisfait tous les goûts et rassemble tout le monde autour de la table.</p>",https://mondialfood.fr/wp-content/uploads/2024/11/Pizzas-Extra-Large-Margarita.jpg,,100,1,,,,,,,,1,2026-07-20T09:57:58.572Z
223,https://mondialfood.fr/produit/pizzas-extra-large-gran-casa-pizza-4-fromages/,pizzas-extra-large-gran-casa-pizza-4-fromages,Pizzas Extra Large 4 Fromages,pizzas extra large 4 fromages,la-nina-del-sur,La nina del sur,Pizzas &amp; Mini Pizzas,,"Craquez pour la Gran Casa Pizza 4 Fromages, un délice crémeux pour les amateurs de fromage. Son mélange savoureux de fromages fondants crée une harmonie parfaite de textures et de goûts. La pâte, légère et dorée, met en valeur ces fromages de qualité pour une pizza savoureuse à chaque bouchée.…","Une pizza extra large 4 fromages pour un moment convivial
<p>Craquez pour la Gran Casa Pizza 4 Fromages, une pizza extra large idéale pour partager un moment convivial entre amis ou en famille. Avec sa pâte légère et dorée, elle offre une base parfaite pour accueillir un savoureux mélange de fromages. Cette pizza généreuse saura satisfaire toutes les envies de fromage et apporter une touche de gourmandise à vos repas. Offrez-vous un véritable régal avec cette pizza extra large à savourer sans modération.</p>
Un mélange de fromages pour les gourmands
<p>La Gran Casa Pizza 4 Fromages est un véritable festin pour les amateurs de fromage. La pâte épaisse, légèrement dorée, se marie parfaitement avec ce mélange de fromages fondants. Chaque bouchée vous régalera ! Qu&rsquo;il s&rsquo;agisse d&rsquo;un dîner entre amis ou d&rsquo;un repas en famille, cette pizza extra large est l&rsquo;option parfaite pour satisfaire toutes les envies de fromage.</p>",https://mondialfood.fr/wp-content/uploads/2024/11/Pizzas-Extra-Large-4-Fromages.jpg,,100,1,,,,,,,,1,2026-07-20T09:57:58.572Z
222,https://mondialfood.fr/produit/pizzas-extra-large-gran-casa-pizza-thon/,pizzas-extra-large-gran-casa-pizza-thon,Pizzas Extra Large Thon,pizzas extra large thon,la-nina-del-sur,La nina del sur,Pizzas &amp; Mini Pizzas,,"Découvrez l&rsquo;irrésistible Pizza Extra Large Gran Casa Pizza Thon, un véritable voyage gustatif au cœur des saveurs méditerranéennes. Savourez la pâte épaisse et moelleuse, garnie généreusement de thon tendre, relevé par une sauce tomate savoureuse et des herbes fraîches qui éveilleront vos…","Savourez la délicieuse pizza extra-large Gran Casa Pizza au thon
<p>La pizza extra large au thon, parfaite pour être partagée, vous promet un moment de plaisir unique. Sa pâte épaisse et moelleuse, à la fois légère et légèrement dorée, séduit dès la première bouchée. Chaque tranche est un mélange harmonieux de saveurs méditerranéennes, avec une généreuse garniture de thon tendre, accompagné d’une sauce tomate savoureuse qui se marie à la perfection avec des herbes fraîches. Ce plat iconique est un incontournable pour ceux qui recherchent une pizza d&rsquo;exception, à la fois simple et raffinée. Un véritable festin à partager, à déguster sans modération !</p>
Une pizza extra large idéale pour les amateurs de fruits de mer
<p>La Nina del Sur vous propose une pizza au thon qui ravira les gourmets et les passionnés de fruits de mer. Ce chef-d&rsquo;œuvre culinaire met en valeur un équilibre parfait entre des ingrédients de qualité et une préparation soignée. Le thon est cuit à la perfection, offrant une texture fondante et savoureuse. Accompagnée de la sauce tomate savoureuse et des herbes fraîches, chaque bouchée devient un véritable voyage gustatif. Que ce soit pour un repas en famille ou entre amis, cette pizza géante est l&rsquo;option idéale pour passer un moment de convivialité autour de saveurs authentiques.</p>",https://mondialfood.fr/wp-content/uploads/2024/11/Pizzas-Extra-Large-4-Thon.jpg,,100,1,,,,,,,,1,2026-07-20T09:57:58.572Z
221,https://mondialfood.fr/produit/suspicolinos-3-fromages/,suspicolinos-3-fromages,Suspicolinos 3 Fromages,suspicolinos 3 fromages,la-nina-del-sur,La nina del sur,Pizzas &amp; Mini Pizzas,,"Faites fondre vos envies avec les Suspicolinos 3 Fromages de La Nina del Sur. Une bouchée généreuse où les saveurs de trois fromages savamment choisis se mêlent à une texture croustillante irrésistible. Parfaits pour vos apéritifs, ces délices fromagers s’apprécient tout autant en accompagnement…","Un mélange irrésistible de trois fromages savoureux
<p>Chaque bouchée révèle un équilibre parfait entre la douceur, le caractère et le fondant, le tout sublimé par une enveloppe croustillante. Idéal pour les amateurs de fromage, ce trio gourmand est une véritable explosion de saveurs en bouche. Que ce soit pour un apéritif chic ou une collation réconfortante, ces bouchées sauront combler toutes vos envies de fromage tout en ajoutant une touche de raffinement à vos moments conviviaux.</p>
Les suspicolinos 3 fromages pour toutes les occasions
<p>Avec les suspicolinos 3 fromages, chaque occasion devient un moment gourmand. Ces bouchées sont parfaites pour les apéritifs, où elles séduisent par leur texture unique et leur goût fondant. Faciles à préparer, elles se prêtent également à des repas rapides ou des encas savoureux, accompagnées d’une salade fraîche ou d’une sauce crémeuse. Transportables et pratiques, elles s’adaptent à vos journées bien remplies tout en apportant une touche de plaisir à chaque bouchée. Laissez-vous tenter par ce mariage parfait entre croquant et fondant, pensé pour ravir petits et grands.</p>",https://mondialfood.fr/wp-content/uploads/2024/11/Suspicolinos-3-Fromages.jpg,,100,1,,,,,,,,1,2026-07-20T09:57:58.572Z
220,https://mondialfood.fr/produit/suspicolinos-au-thon/,suspicolinos-au-thon,Suspicolinos au Thon,suspicolinos au thon,la-nina-del-sur,La nina del sur,Pizzas &amp; Mini Pizzas,,"Découvrez les saveurs marines des Suspicolinos au Thon de La Nina del Sur. Ces bouchées irrésistibles allient le fondant du thon à la texture croustillante des suspicolinos. Idéales pour vos apéritifs ou vos repas sur le pouce, elles s’accompagnent parfaitement d’une sauce de votre choix.","Les Suspicolinos au Thon, un apéritif gourmand à partager
<p>Les suspicolinos au thon de La Nina del Sur sont le choix parfait pour sublimer vos apéritifs. Leur texture croustillante et leur cœur fondant au thon soigneusement sélectionné séduiront tous les amateurs de saveurs marines. Prêts en un clin d’œil, ces petites bouchées s’accompagnent aisément d’une sauce maison ou d’un dip léger pour encore plus de plaisir. Idéals pour des moments conviviaux entre amis ou en famille, ils apportent une touche d’originalité et de raffinement à vos tables. Une gourmandise salée qui transforme un simple apéritif en une expérience culinaire inoubliable.</p>
Une recette pratique et savoureuse <p>Avec les suspicolinos au thon, dites adieu aux repas monotones et sans saveur ! Ces délicieuses bouchées sont parfaites pour un déjeuner rapide ou une pause gourmande. Prêtes en quelques minutes, elles se marient parfaitement avec une salade fraîche ou des légumes croquants pour un repas équilibré et savoureux. Fabriquées avec des ingrédients de qualité, elles allient le goût délicat du thon à des épices subtiles qui régaleront vos papilles. Transportables et faciles à réchauffer, elles se glissent aisément dans vos lunchs box, faisant de chaque repas un instant de plaisir, où que vous soyez.</p>",https://mondialfood.fr/wp-content/uploads/2024/11/Suspicolinos-au-Thon.jpg,,100,1,,,,,,,,1,2026-07-20T09:57:58.572Z
219,https://mondialfood.fr/produit/panipeni-4-fromages/,panipeni-4-fromages,Panipeni 4 Fromages,panipeni 4 fromages,la-nina-del-sur,La nina del sur,Pizzas &amp; Mini Pizzas,,"Savourez l&rsquo;irrésistible Panipeni 4 Fromages de La Nina del Sur, une explosion de saveurs crémeuses et gourmandes. Sur une base de pain pita moelleux, ce plat généreusement garni de mozzarella, emmental, chèvre et gorgonzola fond littéralement en bouche. La touche finale de romarin frais et…","Une combinaison de fromages fondants et savoureux
<p>Le panipeni 4 fromages de La Nina del Sur est une véritable fête pour les amateurs de fromage. Avec sa base de pain pita moelleux, il accueille une généreuse garniture de mozzarella, emmental, chèvre et gorgonzola, qui fondent à la perfection, créant une harmonie de textures et de saveurs. Chaque bouchée offre une explosion de crémeux et de caractère, idéalement équilibrée par la touche de romarin frais et un léger filet d&rsquo;huile d&rsquo;olive. Ce mélange de fromages savoureux et crémeux vous ravira, tout en étant une option légère et savoureuse pour un repas rapide.</p>
Un repas rapide mais raffiné avec les Panipeni 4 Fromages <p>Le panipeni 4 Fromages est une option parfaite pour ceux qui recherchent un repas rapide sans sacrifier la qualité. Facile à déguster et savoureux, il combine la légèreté du pain pita avec l’intensité des quatre fromages fondus, offrant une expérience gustative généreuse mais non lourde. Idéal pour une pause déjeuner ou un dîner léger, il séduit par sa simplicité et son goût raffiné. Le romarin frais et l&rsquo;huile d&rsquo;olive ajoutent la touche finale qui élève le plat, créant une saveur subtile et équilibrée qui vous laissera un souvenir mémorable de ce plat simple mais délicieux.</p>",https://mondialfood.fr/wp-content/uploads/2025/01/13-1.png,,100,1,,,,,,,,1,2026-07-20T09:57:58.572Z
218,https://mondialfood.fr/produit/panipeni-au-thon/,panipeni-au-thon,Panipeni au Thon,panipeni au thon,la-nina-del-sur,La nina del sur,Pizzas &amp; Mini Pizzas,,"Le Panipeni au Thon de La Nina del Sur est une option idéale pour ceux qui recherchent un repas léger mais savoureux. Ce plat repose sur une base de pain pita moelleux, garni de thon délicatement assaisonné. Il est accompagné de légumes croquants et d&rsquo;une touche de sauce crémeuse, rehaussée…","Panipeni au Thon : Une base légère et savoureuse
<p>Le panipeni au thon se distingue par sa base de pain pita moelleux, offrant une texture légère et agréable à chaque bouchée. Contrairement à des plats plus lourds, il ne vous alourdira pas, ce qui en fait une option idéale pour ceux qui recherchent un repas savoureux sans excès. Ce pain pita, à la fois tendre et léger, sert de support parfait pour le thon délicatement assaisonné, la sauce crémeuse et les légumes croquants qui viennent compléter cette expérience gustative. Avec sa simplicité et sa légèreté, ce plat est aussi agréable que nourrissant, sans être bourratif.</p>
Une garniture équilibrée et parfumée
<p>La garniture du panipeni au thon est un véritable mélange de saveurs fraîches et parfumées. Le thon assaisonné avec soin se marie parfaitement avec les légumes croquants, apportant une touche de fraîcheur et de croquant à chaque bouchée. La sauce crémeuse ajoute de la richesse sans alourdir le plat, tandis que les épices méditerranéennes viennent rehausser l’ensemble avec une note subtilement relevée. L&rsquo;équilibre parfait entre ces ingrédients crée une expérience gustative harmonieuse, idéale pour ceux qui recherchent un plat léger mais savoureux. Ce panipeni au thon est une option délicieuse et rafraîchissante, parfaite pour un repas rapide.</p>",https://mondialfood.fr/wp-content/uploads/2025/01/12-1.png,,100,1,,,,,,,,1,2026-07-20T09:57:58.572Z
217,https://mondialfood.fr/produit/pizza-four-a-pierre-vegetale/,pizza-four-a-pierre-vegetale,Pizza Four à Pierre Végétale,pizza four à pierre végétale,la-nina-del-sur,La nina del sur,Pizzas &amp; Mini Pizzas,,"Laissez-vous séduire par la Pizza Four à Pierre Végétale de La Nina del Sur, une option parfaite pour les amoureux de légumes frais et savoureux. Sur une pâte fine et croustillante, cuite au four à pierre, cette pizza est généreusement garnie de légumes de saison, soigneusement sélectionnés pour…","Pizza végétable : Une pâte fine et croustillante cuite au four à pierre
<p>La pizza four à pierre végétale de La Nina del Sur repose sur une pâte fine et croustillante, cuite au four à pierre pour garantir une texture parfaite. La cuisson au four à pierre permet à la pâte de devenir dorée et légèrement caramélisée, tout en conservant une base légère et savoureuse. Ce mode de cuisson traditionnel assure une chaleur uniforme, permettant à chaque ingrédient de se cuire parfaitement, sans perdre de saveur. La combinaison de cette pâte parfaitement cuite avec des garnitures fraîches et savoureuses crée une pizza équilibrée et irrésistible.</p>
Une garniture végétarienne pleine de fraîcheur
<p>La pizza four à pierre végétale est une véritable explosion de légumes frais. Chaque bouchée regorge de légumes de saison soigneusement sélectionnés pour leur croquant et leur fraîcheur. Associée à une sauce tomate maison riche et parfumée, cette pizza offre une expérience légère mais savoureuse. La mozzarella fondante se marie parfaitement aux légumes, ajoutant une touche crémeuse qui équilibre les saveurs naturelles des légumes. Cette pizza est idéale pour ceux qui recherchent une option végétarienne gourmande, mais aussi pour toute personne désireuse de savourer une pizza pleine de fraîcheur et de légèreté.</p>",https://mondialfood.fr/wp-content/uploads/2025/01/16-1.png,,100,1,,,,,,,,1,2026-07-20T09:57:58.572Z
216,https://mondialfood.fr/produit/pizza-four-a-pierre-margarita/,pizza-four-a-pierre-margarita,Pizza Four à Pierre Margarita,pizza four à pierre margarita,la-nina-del-sur,La nina del sur,Pizzas &amp; Mini Pizzas,,"Redécouvrez les saveurs classiques de l&rsquo;Italie avec la Pizza Four à Pierre Margarita de La Nina del Sur. Sur une pâte fine et croustillante, cuite au four à pierre, cette pizza offre une sauce tomate riche et savoureuse, garnie de mozzarella fondante et de basilic frais pour un goût…","Une pâte fine et croustillante cuite au four à pierre
<p>La pizza four à pierre Margarita de La Nina del Sur repose sur une pâte fine et croustillante, cuite avec soin au four à pierre. Ce mode de cuisson traditionnel garantit une croûte dorée et légèrement caramélisée, qui offre une texture parfaite à chaque bouchée. Le four à pierre permet une chaleur uniforme, ce qui permet aux saveurs de se développer de manière optimale. Ce procédé donne à chaque pizza un goût unique, bien différent de celles cuites dans des fours conventionnels, et assure une base savoureuse qui met en valeur les autres ingrédients frais et de qualité.</p>
Une garniture simple et savoureuse dans votre pizza four à pierre Margarita
<p>La pizza four à pierre Margarita séduite par sa simplicité gourmande. Une généreuse sauce tomate maison, riche en saveurs, recouvre la pâte croustillante, tandis que la mozzarella fondante ajoute une texture crémeuse et savoureuse. Par-dessus, une touche de basilic frais vient apporter une note parfumée et aromatique qui complète à merveille le goût de la tomate et du fromage. C&rsquo;est la recette traditionnelle de la pizza Margarita, mais sublimée par des ingrédients frais et de qualité, pour offrir une expérience authentique et pleine de fraîcheur. Un classique italien qui ne cesse de ravir les papilles.</p>",https://mondialfood.fr/wp-content/uploads/2025/01/17-1.png,,100,1,,,,,,,,1,2026-07-20T09:57:58.572Z
